huc12,atlas14_001h_0001yr_mm,atlas14_001h_0002yr_mm,atlas14_001h_0005yr_mm,atlas14_001h_0010yr_mm,atlas14_001h_0025yr_mm,atlas14_001h_0050yr_mm,atlas14_001h_0100yr_mm,atlas14_001h_0200yr_mm,atlas14_001h_0500yr_mm,atlas14_001h_1000yr_mm,atlas14_003h_0001yr_mm,atlas14_003h_0002yr_mm,atlas14_003h_0005yr_mm,atlas14_003h_0010yr_mm,atlas14_003h_0025yr_mm,atlas14_003h_0050yr_mm,atlas14_003h_0100yr_mm,atlas14_003h_0200yr_mm,atlas14_003h_0500yr_mm,atlas14_003h_1000yr_mm,atlas14_006h_0001yr_mm,atlas14_006h_0002yr_mm,atlas14_006h_0005yr_mm,atlas14_006h_0010yr_mm,atlas14_006h_0025yr_mm,atlas14_006h_0050yr_mm,atlas14_006h_0100yr_mm,atlas14_006h_0200yr_mm,atlas14_006h_0500yr_mm,atlas14_006h_1000yr_mm,atlas14_024h_0001yr_mm,atlas14_024h_0002yr_mm,atlas14_024h_0005yr_mm,atlas14_024h_0010yr_mm,atlas14_024h_0025yr_mm,atlas14_024h_0050yr_mm,atlas14_024h_0100yr_mm,atlas14_024h_0200yr_mm,atlas14_024h_0500yr_mm,atlas14_024h_1000yr_mm,atlas14_072h_0001yr_mm,atlas14_072h_0002yr_mm,atlas14_072h_0005yr_mm,atlas14_072h_0010yr_mm,atlas14_072h_0025yr_mm,atlas14_072h_0050yr_mm,atlas14_072h_0100yr_mm,atlas14_072h_0200yr_mm,atlas14_072h_0500yr_mm,atlas14_072h_1000yr_mm
060300020201,36.68732978041843,42.22809670709345,51.61981820117943,59.72331130721086,71.34568637698786,80.67314612765117,90.32179298866728,100.43826228169989,114.31561028778324,125.19679763507568,52.51384987521322,59.63089941809658,71.63501227922973,81.93495412330392,96.62449883065122,108.35098715437886,120.43040164832298,133.04199841287073,150.2698571382098,163.7202441057455,63.454300956109726,72.2774570940469,86.96705684118108,99.40403989014034,116.88918736911282,130.66104330605788,144.68453378385732,159.17181419896716,178.72398595822074,193.82003092529996,88.93172081806975,103.25895797325636,126.77557248892366,146.3745081251604,173.47825991027185,194.47631855918107,215.5610272264753,237.04327348759767,265.5842580012348,287.27936594495475,115.16754781862424,130.97776388996178,157.0534122054901,178.9013462815097,209.28902496886226,232.96606266610132,256.8582822914621,281.3224823116128,314.0053486413004,338.9922006642332
060300020202,35.81198992537373,41.08434600278036,50.06989806715924,57.86743985209617,69.11120576843656,78.18212365029878,87.60228663562027,97.51793172383388,111.18113746375822,121.93624461626871,51.240633396533006,58.251811833190274,69.9802690615852,79.96024549752207,94.06891901231698,105.24063881305452,116.66631409285644,128.5188550122382,144.59263485210178,157.05836963636276,62.633325019318335,71.23739138015046,85.48324030926554,97.46788104750117,114.20962265836043,127.3120264691415,140.5806660782163,154.21677205973361,172.51218975729552,186.55307836917632,87.98098054399135,101.63015145232343,124.17995806879203,143.10636575518123,169.48081978003773,190.0724449052813,210.88465626787323,232.22723292809945,260.79549310348335,282.6743399128781,113.50100256018962,129.27568149478122,155.26283144941323,177.00295400954602,207.1983357223522,230.68960012362712,254.3642197476371,278.57406727847746,310.8720638039313,335.52614304496024
060300020203,36.37800999491017,41.80528577687033,50.99913214662515,58.92645249715433,70.28065670573467,79.38692641964762,88.79793500921828,98.65893361203675,112.1787393892068,122.77121043483966,52.31224890435076,59.404353368314865,71.28038448355045,81.39296912592066,95.70005382151065,107.03801313991545,118.64310032586783,130.6881437679687,147.03409975685156,159.71944658098755,63.516210350601625,72.33493541287655,86.91796881529814,99.1692389350271,116.26024388752496,129.61272565379036,143.12301507805276,156.9890414038859,175.56657825476736,189.80627284524004,88.11260272558586,102.23674653722904,125.41741182158515,144.72877679627265,171.42809795501284,192.107289744393,212.86566440551397,234.00980214824395,262.0925238178674,283.43515616819764,113.64968195048229,129.31118131990593,155.09571795294104,176.6568030453072,206.58604859376362,229.8571563806887,253.29939491625132,277.2581227588685,309.2026699410104,333.5778726702145
060300020204,35.579912464062446,40.68476035481411,49.499925616583496,57.25563740591951,68.58555428270907,77.83754482799097,87.53944905629056,97.84369789415015,112.17749350670033,123.55808483653621,51.20891509051353,58.15606069840266,69.85998078834069,79.89260432359957,94.18504234063616,105.58360511925538,117.31307386032144,129.55081688621976,146.2515025071322,159.28145643095652,62.82798491149543,71.5077284011507,85.9067720634006,98.04812938937216,115.04919514720055,128.3848946567937,141.91882685480525,155.8538165875488,174.58865374851462,189.00060921092106,87.86557885990523,101.49529207540127,124.04929332793587,143.01656934978976,169.4999251311655,190.21515173201783,211.1873073776204,232.73102442066414,261.6198640520232,283.785495319679,113.02296324708821,128.9691582591456,155.18315956171168,177.0646406027561,207.38268314165657,230.91228692792853,254.57579767317364,278.72481554477463,310.86308944104906,335.3393322745495
060300020301,34.24266924169982,39.98017559775789,49.77854365292284,58.29822155891317,70.60584385255729,80.54890512233268,90.89393178679626,101.79532562474718,116.843200872389,128.7015290682641,48.94700371816006,56.27434327484591,68.98165366838874,80.20512467599485,96.67057666584762,110.16422134112476,124.35754775644067,139.46573549359712,160.54318707955082,177.3213477697292,60.32937366823114,68.83040940061125,83.6586618926981,96.83837491542484,116.27748190039345,132.28892085622684,149.19465537847213,167.26126207687074,192.55553223607026,212.75683482378264,86.62830109191074,99.4434411552228,121.18870407671889,139.96935374668968,166.91603567199488,188.55898715750862,210.95491650812463,234.45214515416913,266.7074145379823,292.01108205156953,111.90180368913919,127.3441521274718,153.16043641349128,175.11167892941205,206.11715913248466,230.64431899748595,255.71635322205194,281.71120500553087,316.93056290948317,344.2289907164977
060300020302,34.22701646633869,40.06555812519896,50.00153116065384,58.61159887390663,71.009901800001,80.99768656531307,91.35927087542605,102.25832312952636,117.2566483778784,129.05155808314214,49.10226048873106,56.5907016081259,69.54395495427372,80.95309799427898,97.64173936389231,111.28461993157447,125.60954956400725,140.83129919476926,162.02197230984615,178.86681358089896,60.5516696765217,69.24478453103612,84.3848574997153,97.81195843918492,117.58199659734913,133.8406390774176,150.98448705132418,169.283896729247,194.87534983915762,215.29345727531933,86.67619934773552,99.60911832135179,121.57008104775322,140.5565031171148,167.8196160054906,189.7344394038135,212.4247947616754,236.24382614560707,268.9671938211352,294.64877073920036,111.888159931149,127.34578823084873,153.22066659843196,175.24775741551605,206.4061417449575,231.08982994778555,256.34401010943117,282.55668354459556,318.11717155464476,345.70531691545085
060300020303,34.87586129135786,40.48102771403699,50.062852425699866,58.401865690219445,70.46364776652865,80.22119627349393,90.3771697891266,101.09020232181555,115.88337264947194,127.55345919448389,49.68252975175748,56.879288876276554,69.2386953203176,80.04989966793265,95.75546730167163,108.51601277683297,121.84348409397614,135.94497593791644,155.48394485533788,170.9440334711272,61.034443239179815,69.5357959311738,84.11430104421976,96.8477105058496,115.32040615598436,130.31041481703522,145.95113124597052,162.48400882644626,185.37073372875352,203.46331791763524,87.64681555679385,100.86451660192019,123.01102215233448,141.89126541461147,168.6268678736069,189.83033028268545,211.54603961128228,234.10657457735869,264.74336930272244,288.5365454963144,113.45702903923579,129.25368495710373,155.47636320898658,177.60472550038327,208.61261811606423,232.95397326932837,257.6718390966636,283.13749521215846,317.40046686915997,343.77361247490995
060300020304,34.36490819005328,40.25857073345484,50.26455024001301,58.907704595256185,71.31432248065971,81.28311971335842,91.5990836813127,102.42521091236848,117.29076798792276,128.95429230781372,49.4435821070728,57.04987701438518,70.14195398815336,81.62329251190864,98.34064674848156,111.95188988034998,126.19458891161119,141.28727856958594,162.23485506305585,178.83680974380047,60.96387990265342,69.82504818658148,85.17795880284815,98.73247848972689,118.59420172085427,134.86370027696927,151.9621047575132,170.16157657415704,195.53320595152098,215.7211941884512,86.96333766649762,100.05672047809671,122.266089778302,141.44479299614517,168.95805763663128,191.05261097931,213.9106321238473,237.8885743394971,270.7984220876601,296.61338911205934,112.21115959238843,127.776914874617,153.8191492038635,175.97850209638085,207.3063668263147,232.1072568268096,257.47233107481054,283.78861840777137,319.47071712974196,347.14262330798164
060300020305,34.87958789133254,40.68320645820618,50.526909582983365,59.02459013659291,71.21667951904071,81.00497161709191,91.13300062746367,101.75450025627015,116.33181580559258,127.76713735180924,50.22608212401684,57.858880114070296,70.86650525677857,82.16235681605771,98.45267130429517,111.60313145416016,125.2626594397265,139.64458654608296,159.46753797850678,175.07699502987413,61.73431040552773,70.79394163697481,86.2659059531717,99.71839520655976,119.15144969647,134.85782376868713,151.19381550947392,168.41127766812184,192.16878354323146,210.89478398406033,87.4344282280852,100.8617455220896,123.44684769368195,142.77634700904753,170.2622616514835,192.14782314242416,214.63646982816454,238.07105545759796,270.0085443478917,294.89091511308885,112.69988994633485,128.46564279294583,154.68084612094083,176.84268731118425,207.959561031676,232.432226792278,257.32322242816485,283.00638252170774,317.62442143924784,344.3169371107575
060300020306,34.865863732526,40.609402985137635,50.36282619745266,58.79551023814336,70.90540612814647,80.63998182523147,90.72384300751551,101.3055355860961,115.84331342963715,127.25736018354003,50.05867209499479,57.564848721608364,70.38216023874025,81.5284013234359,97.63166482914797,110.64850155728777,124.18700118512434,138.45844228759836,158.15119206353168,173.6749117285875,61.49874688170925,70.40478747303399,85.62365164223887,98.86986537133929,118.02446214270202,133.51939792197345,149.64774716249562,166.65664564578458,190.14448872051167,208.66935124904535,87.28267517083381,100.66885939780798,123.13666520434738,142.32558942204682,169.5499645165304,191.1802126787084,213.37012550103532,236.45263914379106,267.85193235391233,292.2733612818514,112.50550110266391,128.2892024692731,154.4876090662859,176.58771810433976,207.55355540486778,231.85750591037888,256.52913331896235,281.9460158045553,316.13738312786546,342.4493345051469
060300020307,34.83116329306216,40.542331154261625,50.25289503841353,58.658211914877356,70.7469207365836,80.47652172746136,90.56103209995963,101.158563544347,115.73118121565315,127.1818028980741,49.897184727958425,57.28833082302188,69.94454709222066,80.98101774813983,96.97120643917633,109.9276476215243,123.4325963148093,137.6942134119054,157.41568180154567,172.99052446159533,61.28977529578171,70.02373118593879,84.99606903712021,98.0704151339747,117.02746928758111,132.40504229078775,148.44623498202867,165.39951052943857,188.85773009717644,207.39823081501027,87.22679524395102,100.53601465682537,122.8777079870486,141.95768153371546,169.03054525965345,190.54064949834427,212.60651668416776,235.56150875356747,266.7883826572211,291.0777650955764,112.54793332196718,128.33911072378334,154.5462949860764,176.65284554252406,207.6251761033269,231.9300369089754,256.60478067391773,282.02147057931546,316.2099258364076,342.5196967662379
060300020401,35.613143264300874,41.20810732520118,50.723807069886064,58.96284844101568,70.8163815462849,80.35860698278873,90.25307545572912,100.65079542599098,114.95408300290973,126.19588717341755,50.864340773770486,58.072475817068806,70.31498851814398,80.90255343056552,96.11223020900697,108.34330657457787,121.01098416383215,134.31303578288075,152.59062731076588,166.9442239652791,62.131036982552466,70.82642530069789,85.5024141288999,98.11098727711575,116.10846595195721,130.49243998170562,145.3188343796247,160.8111204533175,181.98953664333837,198.54460449917454,88.34283514626604,102.10840562928398,124.95271380018401,144.22280365730643,171.2169362119223,192.39902558287534,213.90179790941454,236.0508542926295,265.8398087454582,288.7614573932158,114.41742906080808,130.39634165865712,156.80734867056523,178.98774032210244,209.91841253235194,234.0783804256462,258.51128177664424,283.5815647110594,317.15813456506504,342.88709489862276
060300020402,35.92917702283633,41.41319429673325,50.71703588557691,58.750670723532025,70.27457752188701,79.52762202985309,89.10331623185567,99.14489786600879,112.9272734063992,123.738708321798,51.68030145616214,58.805734948740394,70.82152750908946,81.1379500059093,95.84735574952232,107.59310749639745,119.68985811850158,132.32283970434747,149.5811600122177,163.05727342979833,62.9591449038461,71.75633380030253,86.44476852064813,98.91550739426148,116.5090021560762,130.40476444681246,144.59286317598986,159.2856319826104,179.17084352681536,194.5626779300267,87.94471722131296,101.95294137978632,125.05521926135307,144.408103211919,171.32344430341084,192.29188823914544,213.4492158169307,235.1089332950818,264.043805331015,286.15987655544234,113.49076791214003,129.2023504343193,155.1206389339637,176.8399628376401,207.05777596059323,230.60881273686422,254.37650135577934,278.7174258807375,311.24572818538746,336.11739664426693
060300020403,35.4416704442974,40.95335623107341,50.326465383098075,58.44616615503281,70.12914176258937,79.53854560634795,89.29469497536476,99.55060281001529,113.66011123708645,124.75124068990594,51.00910030901995,58.239374674298055,70.4950191858272,81.07343623879964,96.23898151772299,108.41137509867376,121.00011486922881,134.1988756245094,152.30646411463016,166.50494708973838,62.44461657242369,71.26036926361878,86.10326237942864,98.82876448563064,116.94931492367613,131.39924614067488,146.26251127826512,161.77074581471456,182.930009650764,199.43567281399933,87.66130120494208,101.3735382479819,124.15106818808266,143.38297903853663,170.3558676828002,191.54386744237456,213.07370785953745,235.2675103658489,265.1491357025969,288.16565605854623,112.96452361096978,128.79412207982347,154.91470703245935,176.8050519930606,207.26819943629337,231.0131212863989,254.98233596448074,279.53237194160374,312.3458304058182,337.4397692799045
060300020404,35.49557830188538,40.78096825561244,49.8290133640861,57.713079206783604,69.13032437757474,78.37586275542382,88.00755961935062,98.17414754664216,112.22786109959475,123.32116626163715,51.26409932755293,58.29476323886813,70.18051103955958,80.41046878167425,95.04074927644912,106.75287382638183,118.84130180144841,131.49062824229262,148.80827610120085,162.35929491429923,62.81136750283868,71.57553869674963,86.21300790817538,98.64705614927594,116.19416665072534,130.06258503077626,144.2266250799325,158.89891829750192,178.76736610383043,194.1509904868389,87.6685030201256,101.48987978468764,124.34074105077346,143.53229063033965,170.29487659020708,191.20262142496256,212.3466247335298,234.04319151607024,263.10463594347846,285.37620949093963,112.93143304532052,128.71250360236047,154.68075805223125,176.3770155503114,206.47272156372398,229.85556246728015,253.39456038289129,277.4375041933681,309.4706462301735,333.8914797785456
060300020405,35.50899573008397,40.66766588856825,49.561402875048174,57.368226549030005,68.75145323670368,78.03216838885393,87.74825992725236,98.05557683890574,112.37486591435884,123.73153490177931,51.26063784848154,58.23641400491762,70.0198382699414,80.14901824012354,94.6173581875399,106.1868846110592,118.11625755290764,130.58960352578814,147.65047012703954,160.9881004087197,62.89940407970767,71.64274804345257,86.1942171858539,98.5042176197727,115.80369333046744,129.4199946907143,143.2788855300613,157.58929368225057,176.8911009020055,191.78319707465928,87.79588172584576,101.53693401251971,124.26508010213242,143.36776535855324,170.02355843650767,190.86208129300388,211.94839511407113,233.5972997737502,262.612578583911,284.8612870806815,113.01361825697911,128.93191555406125,155.0889384575955,176.90278110446357,207.10748348764568,230.53011432210045,254.0681192962587,278.07340000051255,309.9975058371708,334.2907549767494
060300020501,35.18322975231828,40.94615108560182,50.72676467587364,59.17709894178185,71.30732139477803,81.0512227594728,91.14032486153307,101.72544174410045,116.26154490601624,127.66833129894945,50.7908517491612,58.46316028787103,71.47930028390563,82.72360819459523,98.86168818179762,111.82521352897554,125.23993533814462,139.31643846483163,158.6449073159702,173.80690471931368,62.31546893137029,71.53626559694379,87.15961255258853,100.63514127333205,119.95129735557543,135.448189780705,151.4689369874594,168.26218767861076,191.29290916214424,209.34370551829494,87.73416828658866,101.34571329586737,124.17728692373078,143.6571509777009,171.27278970274912,193.195195998997,215.6656775796698,239.02661006935801,270.7784130416753,295.4580057267563,113.12656003132959,128.93057591331555,155.17241381856596,177.32464045636323,208.38093767846627,232.76823442245356,257.54236552956513,283.07343230039146,317.43853032468616,343.90035110416784
060300020502,35.28436037212891,40.868423666268306,50.38133013450707,58.637238697046456,70.53671978889822,80.13562139494877,90.10235758121418,100.59397683026006,115.04853799110298,126.42500106409524,50.84201509127467,58.3191196614596,70.99645430670577,81.94027133709812,97.63638889301653,110.23461683558317,123.26919440310363,136.9383270608237,155.69334194064436,170.40299589312963,62.33357991166275,71.41799878440256,86.74471893542635,99.90871177108997,118.68816698089051,133.68974050611925,149.14426275595488,165.2887893147499,187.3498442726297,204.58347589816745,87.6504664399551,101.25940653666811,123.9838765643432,143.28208967375627,170.5077605520095,192.02059967452604,213.98430286200153,236.73405060720518,267.5288365346383,291.3666365793163,112.86913242014205,128.6466565360841,154.75132485470326,176.69913445925022,207.3401451575623,231.305505706851,255.56576532038375,280.48162069255494,313.8887588548719,339.5157892724538
060300020503,35.43370611864179,40.80350195904265,50.025029954390966,58.090240557390935,69.81061841458177,79.33440235418496,89.28126216419416,99.80752809840047,114.3944547361766,125.93645819999256,51.13909472066267,58.349439823494535,70.59829489898688,81.19278675930063,96.42118352400067,108.6685943675322,121.35865117663592,134.68542047099612,153.0006777432419,167.38597270921127,62.65701437778338,71.52866058640977,86.46689368587668,99.26929256790183,117.49876446058785,132.03025201623504,146.97818810567213,162.5709809389821,183.84206206394117,200.4329578308554,87.64139435075549,101.10795499535402,123.60505388726314,142.72316556844555,169.71318558684715,191.05196455467413,212.8521001660088,235.44254013470314,266.03877415257915,289.7369502318096,112.94457043832082,128.51791890512348,154.29876908043693,175.98699956819488,206.28581929393525,229.99452032459493,254.00802379716424,278.6818967998935,311.7846446806825,337.19382973235565
060300020504,35.564425974028886,41.05243987253049,50.4466321966979,58.63950570378284,70.50594634887528,80.1198346992029,90.13925109552275,100.72085227729623,115.34784160082486,126.89905876462954,51.42519832252278,58.760613727237086,71.20693193192585,81.95650018028628,97.3834864217159,109.77285891726234,122.59615503722996,136.0484102002199,154.51656256163247,169.00501125732126,62.93524736757474,71.90987924915203,87.03305631976174,100.00374607767499,118.48169323846587,133.22588954233893,148.39933343296426,164.23520728718222,185.85072053423485,202.7196154209356,87.81143538646633,101.29085189430701,123.88814708750566,143.15996335006557,170.46167940630897,192.12221168848652,214.31239315762377,237.37361059938436,268.7043233846396,293.04176249724316,113.44045714195512,128.99062041023612,154.81217908174193,176.60934290617115,207.16822196729964,231.16673713130226,255.54351496507928,280.66711752888307,314.4831246063246,340.5219066699762
060300020505,35.49298249315902,40.948868759566736,50.29720566001004,58.45617578279059,70.2868840018404,79.88192993264147,89.88899208259285,100.45943973772431,115.08739352336389,126.64584037329914,51.285675027043794,58.59208773687068,70.9953044382338,81.72161909601226,97.12742817441107,109.51134213016414,122.33736678042217,135.80343440256658,154.3030861078857,168.82885262336154,62.78726024342901,71.73867416926629,86.82786028258025,99.77313382866458,118.22439563951444,132.9526473563595,148.11093484100533,163.94023869769435,185.55153969239606,202.42146541162515,87.69095165844023,101.16960821584624,123.73510185984193,142.95486915711047,170.15142861646754,191.70165758631245,213.75823127950565,236.65670805394095,267.73290200783805,291.8496420326924,113.14503651823478,128.67401705225066,154.44134547782275,176.17059706923075,206.60591871352605,230.4832661379253,254.71836570950927,279.67616292936077,313.2410046185545,339.0643801945874
060300020601,36.16047425333892,41.399324858461654,50.438024116628604,58.38491939676004,69.98700578410569,79.45729411256492,89.38277846026664,99.91887940767435,114.57233663139557,126.20106333460889,51.803905249203176,58.97829331930417,71.04236275837087,81.36631825382672,96.0433711100856,107.72966412640201,119.73635227336074,132.24599643233907,149.29268004879,162.57257066040182,63.43274625113427,72.3219825328661,87.06795218204246,99.50285669056548,116.91643907628045,130.57467314907623,144.43629428830246,158.71151537722272,177.90499849739754,192.6695218808448,88.79868998072645,102.48809240290802,125.21165076072549,144.3844283673984,171.24760498274497,192.3313998407975,213.73979347965442,235.7931252091979,265.46190909596925,288.296444549228,114.19643976051421,130.47440449395089,157.23287264566986,179.5623576931391,210.4966590644167,234.50113943140363,258.6375895221231,283.2638936868405,316.0336478584632,340.98515732346334
060300020602,36.699524144993205,41.906815706742734,50.89915571187165,58.8144117732979,70.376853309019,79.82200674356888,89.72586044774391,100.24763000003443,114.88515822983157,126.50952806088807,52.18249528577217,59.36405634656466,71.43362498222481,81.7578684789218,96.42522417169735,108.09557812707793,120.08078736042697,132.56255122546935,149.56178577426905,162.79817805088115,63.86343891266125,72.66185453992435,87.28744793445695,99.64926019766239,116.99669957492836,130.63729026416607,144.50521894807423,158.81175863473177,178.08917595696911,192.94753234112514,90.07336555213003,103.48838565511181,125.89286020685775,144.92268332898584,171.7743188271654,192.99205878463806,214.66258196853175,237.10936197034505,267.4973270582282,291.02643539747544,115.49339273408165,132.0535088848161,159.3460086721004,182.18952180819176,213.93341692904363,238.64221062554802,263.55298511258735,289.0386667871765,323.0552833239448,349.03348984524376
060300020603,36.49246957824827,41.70180625471202,50.71244723653984,58.65000404027833,70.26532909634804,79.76329348704621,89.73383601512678,100.33109171538749,115.09101332797125,126.82047749913453,52.03338256603216,59.22309615553176,71.31135150286377,81.65236673519813,96.34841051590068,108.04527869000198,120.05779705844465,132.57137876269965,149.61783770553714,162.89448108090173,63.6674936638955,72.53012505241671,87.23718597382899,99.64408064556658,117.02427061357456,130.66277816435638,144.5062560774268,158.76854975474734,177.95002314938972,192.70975248022214,89.41063608065025,102.97310258411176,125.56501323176542,144.6974741240654,171.611991626029,192.81911490695694,214.42270874874546,236.75042164560602,266.8962051241461,290.17690702775457,114.71999165305692,131.19492288386516,158.32455609056225,181.01142963644514,212.50735066769974,237.00002155738073,261.6727079636956,286.8940376840655,320.5259609467794,346.187917305244
060300020604,36.153307796651895,41.47983517462988,50.631247198458944,58.63576326095827,70.27140138995598,79.72667500514922,89.60369737822771,100.05823805570198,114.54478150347002,126.0108863506613,51.85209810923416,59.08279527768622,71.25214107793448,81.67464843142389,96.50887352585144,108.32802287274373,120.47905129095017,133.14911192530042,150.42732946630605,163.89650185666648,63.47505594102192,72.34357310534818,87.1263896233574,99.65685421647464,117.30047504276897,131.21327911436202,145.39903977605468,160.06861430771156,179.89222793085807,195.21096388968508,88.92451700636083,102.34969067768536,124.76242205216536,143.79210249466456,170.62728210052336,191.82598957542015,213.46543646744456,235.87289356844258,266.1934538654388,289.66103636889716,114.36061278336909,130.12970526865203,156.25030642357078,178.23725572481712,208.96853756654812,233.0331003715212,257.41653118305493,282.4872407196901,316.1372383851852,341.9800845985556
060300020605,36.35810037909282,41.62778269423155,50.70157646556897,58.66091643403419,70.2563877074252,79.70337655219762,89.58843419971187,100.06768614251122,114.6171392618693,126.15041195511418,52.008497057107505,59.190757618445836,71.27076027706852,81.60996683749791,96.3100270945369,108.01275724197431,120.03738875369562,132.56738235643158,149.6446818203885,162.9473075024154,63.642880898605824,72.49304971253393,87.20260903552912,99.63621858490889,117.0896597310018,130.8152231468332,144.76996123341473,159.16759679321925,178.57033293545675,193.5253671612243,89.23651382006457,102.80460238998744,125.38579623601703,144.49357256098492,171.3502037856269,192.49350129185348,214.01555040657067,236.242045714373,266.22630895361385,289.36600495115454,114.7270076122703,130.90650379692735,157.5757897998013,179.90301039854174,210.93664633864483,235.09977878935877,259.46485046308646,284.39903346563045,317.68545772436397,343.1141508776469
060300020606,35.949911269796786,41.2807400810429,50.4413438536979,58.461000410499146,70.12181929242263,79.60408678218573,89.51229981402672,100.00315644354713,114.54868644561586,126.06398359436338,51.74467481040364,58.92286292201925,71.0301722010036,81.42459925378898,96.25166509935012,108.09010069554108,120.28547146093031,133.02388253112616,150.42484396047877,164.0164515238291,63.304114600101215,72.16185193905281,86.93848566537724,99.47484330353866,117.1427922028202,131.09051193303088,145.31821866209415,160.04295800354296,179.95959953519608,195.36245140318667,88.24077212085423,101.81437891927256,124.41930495110918,143.56699812246484,170.50321339301075,191.72971174504357,213.352447553248,235.70083194864483,265.8745897520494,289.178094390632,113.75436008284359,129.49752669916052,155.5215397933238,177.38082453923315,207.86586646997483,231.68182147110724,255.7676229988995,280.48319411798286,313.59056916574224,338.9602704578063
060300020701,34.48064021184366,40.47538988454835,50.60959779386557,59.33035791449501,71.7994200102909,81.77979430820679,92.07811913976765,102.85557505935324,117.60593836283127,129.14719310857643,49.81070697324086,57.56528295750642,70.84430461840935,82.42817501523822,99.21141734548722,112.81534212667137,126.9959779223245,141.97259422090278,162.68419465112427,179.043526540213,61.48579940806156,70.5110820052471,86.08115934157303,99.76838885949094,119.74651180611963,136.0480512069084,153.13272428182728,171.26678444404183,196.47781544757174,216.48606320831107,87.54396592912772,100.799655226699,123.29251599503257,142.7271862477095,170.6259342696864,193.0406234773469,216.24316295483277,240.58934691204718,274.02461954099704,300.25925089448936,113.06883435969068,128.91967236928704,155.4360309316117,177.99935962596467,209.89367344548452,235.1443360000146,260.96887487295436,287.75793132397166,324.0823503821413,352.25151559742267
060300020702,35.19558919738833,41.022730633393266,50.89239229163775,59.404420516868406,71.60130971222658,81.38361575298266,91.49348509432156,102.08892269440314,116.61760604932537,128.0016788492706,50.927634623137266,58.64119416479377,71.72368525763079,83.0192162625895,99.22298541907746,112.23292228239417,125.69318252299837,139.81042139754504,159.18631879916623,174.38233607149533,62.5198571050488,71.75442024606596,87.4203863478809,100.94820917643811,120.35667627242432,135.94280798614102,152.07048212040638,168.98802117428284,192.20828632804114,210.42381974690363,87.96592245957827,101.57862392231179,124.47326926428788,144.07096504274344,171.9358333501125,194.12496924535046,216.92686183215363,240.6890730981596,273.07050023268243,298.3017344594008,113.66868472163466,129.55216850637575,155.98694005011944,178.35454221320225,209.79078975387557,234.53905099862538,259.73032718614076,285.7452160963708,320.8398286324533,347.92216253506353
060300020703,35.552842123571764,41.21452938622634,50.84256308443757,59.18294926046526,71.18512274572943,80.85098345557059,90.8747801149184,101.41129647193874,115.9077295931276,127.30197654377011,51.43020957476598,58.993780075245894,71.76701685169627,82.75044003210046,98.43541347847612,110.97901101260473,123.91336253236736,137.4355128275125,155.93266738540905,170.39413741664137,63.009315604754484,72.17826073050018,87.60670730932596,100.81923377287438,119.61798802887407,134.59642136432703,149.99236466562306,166.04442374584215,187.9301005089064,204.99089030590574,88.19473820065822,101.78282283587046,124.60401398303358,144.10991090465924,171.79799852213475,193.81298200877907,216.40544972750718,239.9224128846852,271.92865194459876,296.83623846198304,114.16206866294512,129.95289614546246,156.2181297226205,178.4282806279698,209.6235436957811,234.16417920230208,259.13163473516306,284.90317168250544,319.64623548865393,346.44264544558854
060300020801,34.73904047719778,40.72996905611591,50.83751181431064,59.51795471095487,71.90117504694577,81.79656300804288,91.98892068899751,102.63835014312257,117.19154363623909,128.56064851086205,50.270971714447995,58.075099515839305,71.35707005856176,82.86711036432985,99.43969570516148,112.79226558943543,126.6455157944969,141.21258119515846,161.26285836470035,177.03005093697618,62.05488323079658,71.15423921365168,86.74998532990058,100.36689516191935,120.11148029300597,136.129194699516,152.83525736905827,170.49062715750705,194.9230961933434,214.23098462533437,88.199515104554,101.49649153119427,124.07388450779935,143.594013870262,171.63155118682081,194.17005995391597,217.51047036162038,242.01425940268106,275.678459975188,302.10661843940125,114.0333325241658,130.13236865595056,157.0545099220073,179.95060790164004,212.29887320554772,237.89831666122728,264.06836866973435,291.2076654308905,327.98996971161546,356.50123439749035
060300020802,35.2761510576237,41.11086762971013,50.98513563171938,59.48928225945095,71.6623695584727,81.41253776086462,91.48077368764434,102.02561348040527,116.46802018416795,127.7760217359471,51.09045047677652,58.798336603031764,71.84284232817286,83.07998942274412,99.16412789271635,112.05158857070634,125.36305694392256,139.3008624928848,158.39658042496615,173.34921938387689,62.76580847579581,71.96324877240494,87.54755049622494,100.99066363140115,120.25337693589285,135.70511014178734,151.6776383687237,168.41978709556176,191.37751125068277,209.369914677684,88.3342803023814,101.88091751263104,124.73547036693823,144.3606751645758,172.3584202393494,194.72113239843088,217.75802751848624,241.82483780382958,274.70854981692656,300.39556796428775,114.36940967518187,130.3618256111129,157.03274209490488,179.65389337570633,211.52294902050343,236.67267561160025,262.3232232606387,288.8630985948015,324.7447810636293,352.491993955334
