catalog_event_id,site_no,site_name,huc12,drainage_area_sqmi,rainfall_peak_time_utc,peak_time_utc,lag_hours,peak_cfs,peak_cfs_per_sqmi,water_year,empirical_return_period_years,lp3_return_period_years,screening_return_period_years,flood_screening_class,peak_qualifier,stationarity_warning
AL-RF-19810211-0015,02361000,,031402010602,686.0,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,9070.0,13.221574344023324,1981.0,1.98,2.183008391032478,2.183008391032478,2–5-year,,False
AL-RF-19810211-0015,02362610,,031402020201,18.7,1981-02-11 07:00:00+00:00,1981-02-10 00:00:00+00:00,-31.0,2400.0,128.3422459893048,1981.0,1.0833333333333333,,1.0833333333333333,<2-year,,True
AL-RF-19810211-0015,02365310,,031402030201,1.44,1981-02-11 07:00:00+00:00,1981-02-10 00:00:00+00:00,-31.0,95.4,66.25,1981.0,1.1,,1.1,<2-year,,False
AL-RF-19810211-0015,02369800,,031401040104,87.7,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,2220.0,25.313568985176737,1981.0,1.84375,2.0058460855579816,2.0058460855579816,2–5-year,,False
AL-RF-19810211-0015,02371200,,031403010205,8.87,1981-02-11 07:00:00+00:00,1981-02-10 00:00:00+00:00,-31.0,752.0,84.78015783540023,1981.0,3.3333333333333335,2.6826275472308647,2.6826275472308647,2–5-year,,True
AL-RF-19810211-0015,02371500,,031403010401,500.0,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,5970.0,11.94,1981.0,1.7999999999999998,1.8129936773883735,1.8129936773883735,<2-year,,False
AL-RF-19810211-0015,02372250,,031403020501,442.0,1981-02-11 07:00:00+00:00,1981-02-12 00:00:00+00:00,17.0,3840.0,8.687782805429864,1981.0,1.457142857142857,1.3691814120106454,1.3691814120106454,<2-year,,False
AL-RF-19810211-0015,02373000,,031403030604,470.0,1981-02-11 07:00:00+00:00,1981-02-13 00:00:00+00:00,41.0,8280.0,17.617021276595743,1981.0,1.8085106382978722,1.8503531231598929,1.8503531231598929,<2-year,,False
AL-RF-19810211-0015,02373800,,031403030704,1017.0,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,14100.0,13.864306784660767,1981.0,2.5,,2.5,2–5-year,,False
AL-RF-19810211-0015,02374500,,031403040107,176.0,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,4440.0,25.227272727272727,1981.0,2.8125,2.7383473726040464,2.7383473726040464,2–5-year,,False
AL-RF-19810211-0015,02414500,,031501090107,1675.0,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,29400.0,17.55223880597015,1981.0,2.5,2.408117608899315,2.408117608899315,2–5-year,,True
AL-RF-19810211-0015,02423398,,031502020103,19.4,1981-02-11 07:00:00+00:00,1981-02-10 00:00:00+00:00,-31.0,1120.0,57.7319587628866,1981.0,1.4666666666666668,1.4532172839780675,1.4532172839780675,<2-year,C,True
AL-RF-19810211-0015,02425500,,031502030207,211.0,1981-02-11 07:00:00+00:00,1981-02-10 00:00:00+00:00,-31.0,6300.0,29.85781990521327,1981.0,1.55,1.830441083998866,1.830441083998866,<2-year,,False
AL-RF-19810211-0015,02427700,,031502030603,97.5,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,3210.0,32.92307692307692,1981.0,1.6666666666666667,1.479068830643935,1.479068830643935,<2-year,,False
AL-RF-19810211-0015,02471001,,031602040303,125.0,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,5620.0,44.96,1981.0,2.642857142857143,2.6636171625667147,2.6636171625667147,2–5-year,,False
AL-RF-19810211-0015,02479560,,031700080403,562.0,1981-02-11 07:00:00+00:00,1981-02-12 00:00:00+00:00,17.0,12600.0,22.419928825622776,1981.0,3.357142857142857,3.0082942645513557,3.0082942645513557,2–5-year,,False
AL-RF-19810211-0015,02480150,,031700080702,16.7,1981-02-11 07:00:00+00:00,1981-02-11 00:00:00+00:00,-7.0,2800.0,167.66467065868264,1981.0,25.0,13.159133439587805,13.159133439587805,10–25-year,,False
AL-RF-19810401-0016,02409540,,031501070906,1.01,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,623.0,616.8316831683168,1981.0,2.5,,2.5,2–5-year,,True
AL-RF-19810401-0016,02410000,,031501070905,4.91,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,918.0,186.96537678207739,1981.0,4.222222222222222,3.688967331549129,3.688967331549129,2–5-year,,False
AL-RF-19810401-0016,02411000,,031501070907,10102.0,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,92100.0,9.117006533359731,1981.0,1.6071428571428572,1.5009407349307584,1.5009407349307584,<2-year,1,True
AL-RF-19810401-0016,02418500,,031501100406,3328.0,1981-04-01 12:00:00+00:00,1981-04-02 00:00:00+00:00,12.0,13200.0,3.9663461538461537,1981.0,1.34375,1.1862871022621568,1.1862871022621568,<2-year,1,False
AL-RF-19810401-0016,02419000,,031501100302,333.0,1981-04-01 12:00:00+00:00,1981-04-02 00:00:00+00:00,12.0,16000.0,48.048048048048045,1981.0,5.117647058823529,4.751043193327792,4.751043193327792,2–5-year,,False
AL-RF-19810401-0016,02420000,,031502010107,15087.0,1981-04-01 12:00:00+00:00,1981-04-02 00:00:00+00:00,12.0,123000.0,8.152714257307617,1981.0,2.227272727272727,2.252095023364299,2.252095023364299,2–5-year,1,False
AL-RF-19810401-0016,02421256,,031502010601,89.4,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,13800.0,154.36241610738253,1981.0,6.0,,6.0,5–10-year,,True
AL-RF-19810401-0016,02422500,,031502011006,203.0,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,10700.0,52.70935960591133,1981.0,8.0,6.062995625590109,6.062995625590109,5–10-year,,False
AL-RF-19810401-0016,02423000,,031502011207,17095.0,1981-04-01 12:00:00+00:00,1981-04-03 00:00:00+00:00,36.0,117000.0,6.844106463878327,1981.0,1.7857142857142856,1.781597103327548,1.781597103327548,<2-year,5,False
AL-RF-19810401-0016,02424940,,031502020805,220.0,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,13500.0,61.36363636363637,1981.0,6.5,,6.5,5–10-year,2,False
AL-RF-19810401-0016,02425000,,031502020902,1766.0,1981-04-01 12:00:00+00:00,1981-04-02 00:00:00+00:00,12.0,27000.0,15.288788221970554,1981.0,2.34375,2.317498704071277,2.317498704071277,2–5-year,,True
AL-RF-19810401-0016,02467000,,031602010401,15385.0,1981-04-01 12:00:00+00:00,1981-04-02 00:00:00+00:00,12.0,115000.0,7.474813129671758,1981.0,1.5689655172413794,1.486861531639836,1.486861531639836,<2-year,,True
AL-RF-19810401-0016,02467500,,031602020405,607.0,1981-04-01 12:00:00+00:00,1981-04-02 00:00:00+00:00,12.0,10600.0,17.462932454695224,1981.0,3.0357142857142856,3.230034035524221,3.230034035524221,2–5-year,,False
AL-RF-19810401-0016,02468500,,031602010108,257.0,1981-04-01 12:00:00+00:00,1981-04-01 00:00:00+00:00,-12.0,14800.0,57.5875486381323,1981.0,2.7272727272727275,2.2057686593207375,2.2057686593207375,2–5-year,,False
AL-RF-19820104-0017,02439000,,031601030202,472.0,1982-01-04 06:00:00+00:00,1982-01-04 00:00:00+00:00,-6.0,22800.0,48.30508474576271,1982.0,3.083333333333333,3.586448915637436,3.586448915637436,2–5-year,,True
AL-RF-19820104-0017,02450250,,031601100103,92.1,1982-01-04 06:00:00+00:00,1982-01-03 00:00:00+00:00,-30.0,8100.0,87.94788273615636,1982.0,3.0,2.698996511331315,2.698996511331315,2–5-year,,False
AL-RF-19820104-0017,03574500,,060300020203,320.0,1982-01-04 06:00:00+00:00,1982-01-04 00:00:00+00:00,-6.0,20000.0,62.5,1982.0,2.84375,2.8260705101194548,2.8260705101194548,2–5-year,,True
AL-RF-19820104-0017,03575500,,060300020904,25610.0,1982-01-04 06:00:00+00:00,1982-01-05 00:00:00+00:00,18.0,189000.0,7.379929714955096,1982.0,1.7446808510638299,1.7872244781396065,1.7872244781396065,<2-year,5,False
AL-RF-19820104-0017,03576250,,060300020703,119.0,1982-01-04 06:00:00+00:00,1982-01-04 00:00:00+00:00,-6.0,10500.0,88.23529411764706,1982.0,3.347826086956522,3.4892527596774308,3.4892527596774308,2–5-year,,False
AL-RF-19820203-0019,02419000,,031501100302,333.0,1982-02-03 12:00:00+00:00,1982-02-04 00:00:00+00:00,12.0,9330.0,28.01801801801802,1982.0,2.230769230769231,2.088493951060407,2.088493951060407,2–5-year,,False
AL-RF-19820203-0019,02421000,,031502010309,290.0,1982-02-03 12:00:00+00:00,1982-02-03 00:00:00+00:00,-12.0,15500.0,53.44827586206897,1982.0,4.166666666666667,4.005820959005896,4.005820959005896,2–5-year,,False
AL-RF-19820203-0019,02422500,,031502011006,203.0,1982-02-03 12:00:00+00:00,1982-02-03 00:00:00+00:00,-12.0,10700.0,52.70935960591133,1982.0,7.333333333333334,6.062995625590109,6.062995625590109,5–10-year,,False
AL-RF-19820203-0019,02423000,,031502011207,17095.0,1982-02-03 12:00:00+00:00,1982-02-05 00:00:00+00:00,36.0,137000.0,8.014039192746417,1982.0,2.6315789473684212,2.6104615792551553,2.6104615792551553,2–5-year,5,False
AL-RF-19820203-0019,02425200,,031502030301,35.8,1982-02-03 12:00:00+00:00,1982-02-02 00:00:00+00:00,-36.0,1320.0,36.87150837988827,1982.0,1.8571428571428572,,1.8571428571428572,<2-year,,False
AL-RF-19820203-0019,02425500,,031502030207,211.0,1982-02-03 12:00:00+00:00,1982-02-03 00:00:00+00:00,-12.0,8520.0,40.37914691943128,1982.0,4.428571428571429,3.194821876389941,3.194821876389941,2–5-year,,False
AL-RF-19821201-0022,02423425,,031502020204,201.0,1982-12-01 08:00:00+00:00,1982-12-01 00:00:00+00:00,-8.0,12500.0,62.18905472636816,1983.0,3.25,3.626673785577094,3.626673785577094,2–5-year,6,False
AL-RF-19830202-0025,02424000,,031502020503,1027.0,1983-02-02 05:00:00+00:00,1983-02-02 00:00:00+00:00,-5.0,34000.0,33.106134371957154,1983.0,2.6363636363636367,2.5013773643167574,2.5013773643167574,2–5-year,,True
AL-RF-19830202-0025,02425200,,031502030301,35.8,1983-02-02 05:00:00+00:00,1983-02-01 00:00:00+00:00,-29.0,2500.0,69.83240223463687,1983.0,3.25,,3.25,2–5-year,,False
AL-RF-19830202-0025,02427700,,031502030603,97.5,1983-02-02 05:00:00+00:00,1983-02-02 00:00:00+00:00,-5.0,8520.0,87.38461538461539,1983.0,5.714285714285714,5.331704079534586,5.331704079534586,5–10-year,,False
AL-RF-19830202-0025,02465493,,031601130302,32.3,1983-02-02 05:00:00+00:00,1983-02-02 00:00:00+00:00,-5.0,1360.0,42.10526315789474,1983.0,5.444444444444444,5.836888358584456,5.836888358584456,5–10-year,,False
AL-RF-19830202-0025,02468500,,031602010108,257.0,1983-02-02 05:00:00+00:00,1983-02-02 00:00:00+00:00,-5.0,28800.0,112.06225680933852,1983.0,7.5,13.532056674553294,13.532056674553294,10–25-year,,False
AL-RF-19830202-0025,02469800,,031602030205,164.0,1983-02-02 05:00:00+00:00,1983-02-02 00:00:00+00:00,-5.0,10500.0,64.02439024390245,1983.0,6.454545454545455,6.9284542901205795,6.9284542901205795,5–10-year,,False
AL-RF-19830407-0027,02339500,,031300020908,3550.0,1983-04-07 21:00:00+00:00,1983-04-10 00:00:00+00:00,51.0,24600.0,6.929577464788732,1983.0,1.297029702970297,1.2937277473429836,1.2937277473429836,<2-year,6,True
AL-RF-19830407-0027,02339780,,031300020908,3630.0,1983-04-07 21:00:00+00:00,1983-04-10 00:00:00+00:00,51.0,25000.0,6.887052341597796,1983.0,2.75,,2.75,2–5-year,"2,6",False
AL-RF-19830407-0027,02428400,,031502040105,21473.0,1983-04-07 21:00:00+00:00,1983-04-13 00:00:00+00:00,123.0,160000.0,7.451217808410562,1983.0,3.071428571428571,3.5347528609377465,3.5347528609377465,2–5-year,1,False
AL-RF-19830407-0027,02471001,,031602040303,125.0,1983-04-07 21:00:00+00:00,1983-04-07 00:00:00+00:00,-21.0,15800.0,126.4,1983.0,18.5,22.066889132524853,22.066889132524853,10–25-year,,False
AL-RF-19830407-0027,02478500,,031700030402,2690.0,1983-04-07 21:00:00+00:00,1983-04-15 00:00:00+00:00,171.0,34400.0,12.788104089219331,1983.0,4.238095238095238,4.859954663010571,4.859954663010571,2–5-year,,False
AL-RF-19830407-0027,02479431,,031700080201,20.4,1983-04-07 21:00:00+00:00,1983-04-07 00:00:00+00:00,-21.0,3780.0,185.29411764705884,1983.0,24.0,19.59632959854572,19.59632959854572,10–25-year,,False
AL-RF-19830407-0027,02479560,,031700080403,562.0,1983-04-07 21:00:00+00:00,1983-04-09 00:00:00+00:00,27.0,26100.0,46.44128113879004,1983.0,11.75,23.075807947381715,23.075807947381715,10–25-year,,False
AL-RF-19830407-0027,03584500,,060300040402,1784.0,1983-04-07 21:00:00+00:00,1983-04-06 00:00:00+00:00,-45.0,55200.0,30.94170403587444,1983.0,5.066666666666666,5.222749172976685,5.222749172976685,5–10-year,6,True
AL-RF-19830407-0027,03584600,,060300040402,1805.0,1983-04-07 21:00:00+00:00,1983-04-06 00:00:00+00:00,-45.0,55200.0,30.581717451523545,1983.0,6.0588235294117645,5.959068501243391,5.959068501243391,5–10-year,6,False
AL-RF-19830407-0027,03587200,,060300050201,0.49,1983-04-07 21:00:00+00:00,1983-04-05 00:00:00+00:00,-69.0,277.0,565.3061224489796,1983.0,10.0,13.573958338541843,13.573958338541843,10–25-year,,False
AL-RF-19830414-0028,02478500,,031700030402,2690.0,1983-04-14 12:00:00+00:00,1983-04-15 00:00:00+00:00,12.0,34400.0,12.788104089219331,1983.0,4.238095238095238,4.859954663010571,4.859954663010571,2–5-year,,False
AL-RF-19830519-0031,02438000,,031601030303,277.0,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,23500.0,84.83754512635379,1983.0,7.888888888888889,6.87231266486537,6.87231266486537,5–10-year,,False
AL-RF-19830519-0031,02439000,,031601030202,472.0,1983-05-19 20:00:00+00:00,1983-05-20 00:00:00+00:00,4.0,23900.0,50.63559322033898,1983.0,3.6999999999999997,3.9726549449758544,3.9726549449758544,2–5-year,,True
AL-RF-19830519-0031,02444160,,031601060502,5750.0,1983-05-19 20:00:00+00:00,1983-05-23 00:00:00+00:00,76.0,130000.0,22.608695652173914,1983.0,15.0,12.235999443483168,12.235999443483168,10–25-year,1,False
AL-RF-19830519-0031,02448500,,031601081101,1097.0,1983-05-19 20:00:00+00:00,1983-05-22 00:00:00+00:00,52.0,34400.0,31.358249772105744,1983.0,16.6,14.528284296012936,14.528284296012936,10–25-year,,False
AL-RF-19830519-0031,02450000,,031601090203,358.0,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,16800.0,46.927374301675975,1983.0,1.2816901408450705,1.3115880370107262,1.3115880370107262,<2-year,,False
AL-RF-19830519-0031,02450180,,031601090205,487.0,1983-05-19 20:00:00+00:00,1983-05-20 00:00:00+00:00,4.0,13600.0,27.926078028747433,1983.0,1.4242424242424243,1.458828479037716,1.458828479037716,<2-year,,False
AL-RF-19830519-0031,02450250,,031601100103,92.1,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,11100.0,120.5211726384365,1983.0,8.571428571428571,6.917267449581396,6.917267449581396,5–10-year,,False
AL-RF-19830519-0031,02456330,,031601110401,16.2,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,10600.0,654.320987654321,1983.0,14.0,,14.0,10–25-year,,True
AL-RF-19830519-0031,02456500,,031601110404,885.0,1983-05-19 20:00:00+00:00,1983-05-21 00:00:00+00:00,28.0,34200.0,38.644067796610166,1983.0,6.142857142857142,5.388154658684981,5.388154658684981,5–10-year,,False
AL-RF-19830519-0031,02462500,,031601120203,3981.0,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,81300.0,20.422004521477017,1983.0,2.35,2.188552157264555,2.188552157264555,2–5-year,1,False
AL-RF-19830519-0031,02462600,,031601120301,5.32,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,3600.0,676.6917293233082,1983.0,7.666666666666667,8.641993341540374,8.641993341540374,5–10-year,,True
AL-RF-19830519-0031,02462990,,031601120501,8.38,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,740.0,88.30548926014319,1983.0,2.0,,2.0,2–5-year,,False
AL-RF-19830519-0031,02463900,,031601120406,15.0,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,6960.0,464.0,1983.0,3.5,,3.5,2–5-year,,True
AL-RF-19830519-0031,02464146,,031601120411,6.16,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,1220.0,198.05194805194805,1983.0,6.0,4.577944427200435,4.577944427200435,2–5-year,,False
AL-RF-19830519-0031,03575000,,060300020403,342.0,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,26400.0,77.19298245614036,1983.0,4.333333333333333,3.7309304828468433,3.7309304828468433,2–5-year,,True
AL-RF-19830519-0031,03575830,,060300020505,49.0,1983-05-19 20:00:00+00:00,1983-05-19 00:00:00+00:00,-20.0,5850.0,119.38775510204081,1983.0,3.941176470588235,4.309832493775302,4.309832493775302,2–5-year,C,True
AL-RF-19830519-0031,03589500,,060300050803,30810.0,1983-05-19 20:00:00+00:00,1983-05-22 00:00:00+00:00,52.0,273000.0,8.860759493670885,1983.0,2.6744186046511627,2.594755242669901,2.594755242669901,2–5-year,5,False
AL-RF-19831128-0032,03572110,,060300010304,131.0,1983-11-28 09:00:00+00:00,1983-11-28 00:00:00+00:00,-9.0,8200.0,62.595419847328245,1984.0,1.588235294117647,1.4096050889404141,1.4096050889404141,<2-year,,False
AL-RF-19831204-0033,02404400,,031501060514,481.0,1983-12-04 01:00:00+00:00,1983-12-06 00:00:00+00:00,47.0,14200.0,29.52182952182952,1984.0,3.0,2.907887809648864,2.907887809648864,2–5-year,,False
AL-RF-19831204-0033,02407000,,031501070301,8392.0,1983-12-04 01:00:00+00:00,1983-12-06 00:00:00+00:00,47.0,85900.0,10.235938989513823,1984.0,2.742857142857143,2.7808546327097607,2.7808546327097607,2–5-year,,True
AL-RF-19831204-0033,02412000,,031501080405,448.0,1983-12-04 01:00:00+00:00,1983-12-07 00:00:00+00:00,71.0,10500.0,23.4375,1984.0,6.083333333333334,4.435514861101448,4.435514861101448,2–5-year,,True
AL-RF-19831204-0033,02423425,,031502020204,201.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,11200.0,55.72139303482587,1984.0,2.7857142857142856,2.801775467345036,2.801775467345036,2–5-year,6,False
AL-RF-19831204-0033,02423500,,031502020204,230.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,15000.0,65.21739130434783,1984.0,7.875,6.112180796296492,6.112180796296492,5–10-year,,False
AL-RF-19831204-0033,02438000,,031601030303,277.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,19900.0,71.84115523465704,1984.0,3.9444444444444446,3.97607970273753,3.97607970273753,2–5-year,,False
AL-RF-19831204-0033,02439000,,031601030202,472.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,21700.0,45.97457627118644,1984.0,2.846153846153846,3.246172115133454,3.246172115133454,2–5-year,,True
AL-RF-19831204-0033,02442500,,031601050203,247.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,13300.0,53.84615384615385,1984.0,7.800000000000001,1000000.0,1000000.0,>500-year,,False
AL-RF-19831204-0033,02443000,,031601050205,309.0,1983-12-04 01:00:00+00:00,1983-12-04 00:00:00+00:00,-1.0,13300.0,43.042071197411005,1984.0,14.166666666666666,15.316821375467615,15.316821375467615,10–25-year,,False
AL-RF-19831204-0033,02446500,,031601070302,528.0,1983-12-04 01:00:00+00:00,1983-12-04 00:00:00+00:00,-1.0,17300.0,32.765151515151516,1984.0,9.222222222222221,9.904172336652934,9.904172336652934,5–10-year,,False
AL-RF-19831204-0033,02456330,,031601110401,16.2,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,2590.0,159.87654320987656,1984.0,2.0,,2.0,2–5-year,,True
AL-RF-19831204-0033,02456500,,031601110404,885.0,1983-12-04 01:00:00+00:00,1983-12-04 00:00:00+00:00,-1.0,24200.0,27.34463276836158,1984.0,2.388888888888889,2.1286202740432074,2.1286202740432074,2–5-year,,False
AL-RF-19831204-0033,02462000,,031601120104,148.0,1983-12-04 01:00:00+00:00,1983-12-04 00:00:00+00:00,-1.0,32000.0,216.21621621621622,1984.0,73.0,127.578104053496,127.578104053496,100–200-year,,True
AL-RF-19831204-0033,02462500,,031601120203,3981.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,122000.0,30.645566440592816,1984.0,6.714285714285714,10.191538594081075,10.191538594081075,10–25-year,1,False
AL-RF-19831204-0033,02462600,,031601120301,5.32,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,3240.0,609.0225563909775,1984.0,4.6000000000000005,6.503643455823626,6.503643455823626,5–10-year,,True
AL-RF-19831204-0033,02462990,,031601120501,8.38,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,2510.0,299.5226730310262,1984.0,8.0,,8.0,5–10-year,,False
AL-RF-19831204-0033,02463900,,031601120406,15.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,9280.0,618.6666666666666,1984.0,7.0,,7.0,5–10-year,,True
AL-RF-19831204-0033,02464000,,031601120408,223.0,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,19700.0,88.34080717488789,1984.0,29.666666666666668,57.18973209963435,57.18973209963435,50–100-year,,False
AL-RF-19831204-0033,02464146,,031601120411,6.16,1983-12-04 01:00:00+00:00,1983-12-03 00:00:00+00:00,-25.0,3500.0,568.1818181818181,1984.0,18.0,38.69124054870855,38.69124054870855,25–50-year,,False
AL-RF-19840802-0036,02400100,,031501050909,252.0,1984-08-02 22:00:00+00:00,1984-07-31 00:00:00+00:00,-70.0,7420.0,29.444444444444443,1984.0,2.4615384615384617,2.2668788063619827,2.2668788063619827,2–5-year,,True
AL-RF-19840802-0036,02418500,,031501100406,3328.0,1984-08-02 22:00:00+00:00,1984-08-02 00:00:00+00:00,-22.0,47900.0,14.393028846153847,1984.0,4.3,4.271700262801481,4.271700262801481,2–5-year,1,False
AL-RF-19850729-0039,02450000,,031601090203,358.0,1985-07-29 08:00:00+00:00,1985-07-27 00:00:00+00:00,-56.0,21000.0,58.659217877094974,1985.0,1.5166666666666666,1.5632581657793971,1.5632581657793971,<2-year,,False
AL-RF-19850729-0039,02450180,,031601090205,487.0,1985-07-29 08:00:00+00:00,1985-07-28 00:00:00+00:00,-32.0,13300.0,27.310061601642712,1985.0,1.3823529411764706,1.4299889885582664,1.4299889885582664,<2-year,,False
AL-RF-19850729-0039,02456500,,031601110404,885.0,1985-07-29 08:00:00+00:00,1985-07-28 00:00:00+00:00,-32.0,21500.0,24.293785310734464,1985.0,1.9545454545454544,1.7562358870766086,1.7562358870766086,<2-year,,False
