huc12,duration_hours,historical_max_mm,historical_max_ratio_to_2yr,historical_max_lower_ari,historical_max_ratio_to_100yr,qualifying_event_count,latest_event_time_utc,event_count_ge_2yr,event_count_ge_5yr,event_count_ge_10yr,event_count_ge_25yr,event_count_ge_50yr,event_count_ge_100yr
060300010606,24,211.67498779296875,2.097243809601582,100.0,1.0104873805922547,15,2020-09-25 01:00:00+00:00,15,5,2,1,1,1
060300010606,72,250.59852600097656,1.9362323242257977,50.0,0.9765875358130269,17,2021-03-18 15:00:00+00:00,17,6,2,1,1,0
060300010701,1,45.55502700805664,1.1538064234012158,2.0,0.5231802067887624,2,2010-04-25 05:00:00+00:00,2,0,0,0,0,0
060300010701,3,70.20873260498047,1.3005150514355,5.0,0.6030578094710916,11,2025-05-21 04:00:00+00:00,11,2,0,0,0,0
060300010701,6,107.45845794677734,1.6275712803611335,10.0,0.7665771315413982,14,2020-04-13 04:00:00+00:00,14,5,1,0,0,0
060300010701,24,175.5564727783203,1.7622323004546534,25.0,0.8310583848349404,19,2020-04-13 08:00:00+00:00,19,8,3,1,0,0
060300010701,72,222.1185302734375,1.7347686968130256,25.0,0.8457790347541159,15,2015-12-26 12:00:00+00:00,15,9,1,1,0,0
060300010702,1,40.21574401855469,1.0336086055962606,2.0,0.4675427142280524,1,2008-12-10 09:00:00+00:00,1,0,0,0,0,0
060300010702,3,66.0074691772461,1.239889432856536,5.0,0.571738783924614,7,2020-04-13 04:00:00+00:00,7,1,0,0,0,0
060300010702,6,105.43260192871094,1.614787737091136,10.0,0.7556850921389823,19,2020-04-13 04:00:00+00:00,19,4,3,0,0,0
060300010702,24,182.53927612304688,1.8399562998971624,25.0,0.8583308645286787,16,2020-04-13 08:00:00+00:00,16,10,5,2,0,0
060300010702,72,218.7229766845703,1.711274516303726,25.0,0.8175714583536849,16,2021-03-18 16:00:00+00:00,16,6,3,1,0,0
060300010703,1,41.42082214355469,1.0201472717599993,2.0,0.4611082028091332,1,2003-05-06 16:00:00+00:00,1,0,0,0,0,0
060300010703,3,78.649658203125,1.4216662489931593,10.0,0.6594280862997495,10,2021-06-20 04:00:00+00:00,10,3,1,0,0,0
060300010703,6,119.69882202148438,1.7814524699375018,25.0,0.8402811647015134,14,2021-06-20 05:00:00+00:00,14,8,4,1,0,0
060300010703,24,153.0601348876953,1.5311357105308478,10.0,0.72695348669184,16,2021-06-20 11:00:00+00:00,16,8,4,0,0,0
060300010703,72,193.02438354492188,1.5039619339796726,10.0,0.7528655552160283,19,2021-06-22 11:00:00+00:00,19,5,3,0,0,0
060300010704,1,62.46333694458008,1.5200730819287271,10.0,0.6930218922500504,3,2024-07-09 03:00:00+00:00,3,2,1,0,0,0
060300010704,3,90.6224594116211,1.605213825508228,10.0,0.7595205900642394,11,2024-07-09 04:00:00+00:00,11,4,3,0,0,0
060300010704,6,111.70721435546875,1.6322924714554266,10.0,0.7866490693203172,14,2024-07-09 04:00:00+00:00,14,9,4,0,0,0
060300010704,24,170.61663818359375,1.7042563923478753,25.0,0.812117023548102,19,2021-06-20 11:00:00+00:00,19,6,4,1,0,0
060300010704,72,220.41766357421875,1.715012906458572,25.0,0.8606094896278543,21,2021-06-22 11:00:00+00:00,21,9,3,1,0,0
060300010705,1,46.072959899902344,1.1168738839844738,2.0,0.5121348994182854,2,2015-12-25 17:00:00+00:00,2,0,0,0,0,0
060300010705,3,92.49932861328125,1.6128824749228354,10.0,0.7737947973906665,5,2024-07-09 04:00:00+00:00,5,2,1,0,0,0
060300010705,6,128.3933563232422,1.8419581012450592,50.0,0.9009034744833546,11,2021-06-20 03:00:00+00:00,11,4,2,1,1,0
060300010705,24,198.57586669921875,1.9739727010591317,50.0,0.9432401506518573,14,2021-06-20 11:00:00+00:00,14,5,2,1,1,0
060300010705,72,244.3806610107422,1.8983740307588342,50.0,0.9515326143525843,21,2021-06-22 10:00:00+00:00,21,7,3,1,1,0
060300010801,1,49.5247688293457,1.1915807056412944,2.0,0.537460109769354,2,2020-04-13 00:00:00+00:00,2,0,0,0,0,0
060300010801,3,80.16776275634766,1.4039293983877545,5.0,0.645701401085256,6,2020-04-13 02:00:00+00:00,6,2,0,0,0,0
060300010801,6,117.12704467773438,1.695539688266518,25.0,0.7930220803678104,9,2021-06-20 05:00:00+00:00,9,5,3,1,0,0
060300010801,24,148.15516662597656,1.4750805066907173,10.0,0.6973946252679085,20,2021-06-20 12:00:00+00:00,20,6,2,0,0,0
060300010801,72,194.98989868164062,1.5133556110372939,10.0,0.749740553789108,17,2021-06-22 09:00:00+00:00,17,6,2,0,0,0
060300010802,1,54.35231399536133,1.3001959604304285,5.0,0.5901178099100314,2,2020-04-13 00:00:00+00:00,2,1,0,0,0,0
060300010802,3,82.63714599609375,1.4313133352210923,10.0,0.6604373638246603,4,2020-04-13 02:00:00+00:00,4,2,1,0,0,0
060300010802,6,119.70701599121094,1.711330674796592,25.0,0.8008519714431345,11,2020-04-13 04:00:00+00:00,11,5,3,1,0,0
060300010802,24,155.7037811279297,1.5382287044475946,10.0,0.725528753553172,16,2020-04-13 07:00:00+00:00,16,6,2,0,0,0
060300010802,72,220.9307403564453,1.7052003564785942,25.0,0.838264836197139,16,2021-06-22 09:00:00+00:00,16,4,2,1,0,0
060300010803,1,44.03770065307617,1.0668018001365764,2.0,0.48135388430227916,1,2012-08-09 18:00:00+00:00,1,0,0,0,0,0
060300010803,3,83.85264587402344,1.4836486443414265,10.0,0.68655832232221,7,2021-06-20 04:00:00+00:00,7,2,1,0,0,0
060300010803,6,118.84822845458984,1.737666300680835,25.0,0.8185300225704352,12,2021-06-20 05:00:00+00:00,12,7,4,1,0,0
060300010803,24,161.7311553955078,1.6164162269863573,10.0,0.766078656392144,22,2021-06-20 12:00:00+00:00,22,5,2,0,0,0
060300010803,72,193.6136932373047,1.507531586618079,10.0,0.7521331380568563,22,2021-06-22 09:00:00+00:00,22,6,4,0,0,0
060300010804,1,46.20620346069336,1.115077314722857,2.0,0.5091153492198227,1,2024-05-27 10:00:00+00:00,1,0,0,0,0,0
060300010804,3,69.41990661621094,1.2095097307036535,2.0,0.5729025058472699,9,2024-05-27 12:00:00+00:00,9,0,0,0,0,0
060300010804,6,116.18508911132812,1.6681874027258952,25.0,0.8048779750274011,12,2021-06-20 03:00:00+00:00,12,6,2,1,0,0
060300010804,24,167.99476623535156,1.6694501840255715,10.0,0.7947170009125865,22,2025-04-07 06:00:00+00:00,22,5,2,0,0,0
060300010804,72,216.97299194335938,1.6858161907507243,25.0,0.8402429501930043,23,2021-06-22 09:00:00+00:00,23,6,3,1,0,0
060300010805,1,51.09228515625,1.228682973318054,5.0,0.5612368383649442,1,2024-05-27 10:00:00+00:00,1,1,0,0,0,0
060300010805,3,68.3763198852539,1.1848065758783628,2.0,0.5596172713022628,6,2024-05-27 12:00:00+00:00,6,0,0,0,0,0
060300010805,6,110.28809356689453,1.5742282415215432,10.0,0.7566776562780041,10,2021-06-20 05:00:00+00:00,10,5,2,0,0,0
060300010805,24,162.138671875,1.6058417212182496,10.0,0.7633220442544353,17,2025-04-07 06:00:00+00:00,17,6,2,0,0,0
060300010805,72,208.1266326904297,1.6137144913947832,10.0,0.8009908346361887,19,2021-06-22 09:00:00+00:00,19,6,3,0,0,0
060300010806,1,53.82282638549805,1.2911118495714844,5.0,0.5933027362089947,1,2024-05-27 10:00:00+00:00,1,1,0,0,0,0
060300010806,3,70.79033660888672,1.215099348676847,5.0,0.5798257774777421,5,2024-05-27 12:00:00+00:00,5,1,0,0,0,0
060300010806,6,110.71208190917969,1.561862966584621,10.0,0.7577859641901846,12,2024-05-27 13:00:00+00:00,12,5,1,0,0,0
060300010806,24,166.1188507080078,1.6353099371290394,10.0,0.7778748473950142,16,2025-04-07 06:00:00+00:00,16,5,1,0,0,0
060300010806,72,220.11180114746094,1.7004973814157334,25.0,0.8419240936680187,17,2021-06-22 11:00:00+00:00,17,6,3,1,0,0
060300010807,1,42.750606536865234,1.032728160045968,2.0,0.47470596748110283,2,2024-05-27 10:00:00+00:00,2,0,0,0,0,0
060300010807,3,87.14317321777344,1.5040171201100354,10.0,0.7244705406831897,5,2021-06-20 03:00:00+00:00,5,2,1,0,0,0
060300010807,6,129.71507263183594,1.8383781251069933,50.0,0.9027064560880957,10,2021-06-20 05:00:00+00:00,10,5,1,1,1,0
060300010807,24,194.8824005126953,1.927648408987835,50.0,0.9214256755119468,15,2021-06-20 11:00:00+00:00,15,4,2,1,1,0
060300010807,72,241.44158935546875,1.8717694677334797,50.0,0.9347868838974371,21,2021-06-22 09:00:00+00:00,21,5,2,1,1,0
060300010901,1,55.59769821166992,1.3551674505253877,5.0,0.6276622209408487,2,2021-10-07 04:00:00+00:00,2,1,0,0,0,0
060300010901,3,106.31394958496094,1.838189337109445,50.0,0.9017531720897399,6,2021-10-07 05:00:00+00:00,6,1,1,1,1,0
060300010901,6,139.1895751953125,1.9694705064006839,50.0,0.9850170954200214,9,2021-10-07 06:00:00+00:00,9,3,2,1,1,0
060300010901,24,228.95748901367188,2.2640701630723084,100.0,1.088172979672212,13,2021-10-07 08:00:00+00:00,13,4,1,1,1,1
060300010901,72,265.60693359375,2.05837106182899,100.0,1.0369297348189577,17,2021-10-07 08:00:00+00:00,17,6,2,1,1,1
060300010902,1,55.68202590942383,1.3315574631909297,5.0,0.6178769098981712,2,2024-05-27 10:00:00+00:00,2,2,0,0,0,0
060300010902,3,74.39930725097656,1.2606462004875199,5.0,0.6134319637982666,5,2024-05-27 11:00:00+00:00,5,2,0,0,0,0
060300010902,6,124.65863800048828,1.7304944603451957,25.0,0.8552844926647398,10,2024-05-27 13:00:00+00:00,10,2,1,1,0,0
060300010902,24,189.7655029296875,1.8521666246204833,25.0,0.8824528953842932,12,2021-06-20 11:00:00+00:00,12,5,1,1,0,0
060300010902,72,234.83299255371094,1.8042832342406518,25.0,0.8913678787115633,17,2021-06-22 11:00:00+00:00,17,5,2,2,0,0
060300010903,1,45.00352096557617,1.0749641794684033,2.0,0.5002566410608434,1,2024-05-27 10:00:00+00:00,1,0,0,0,0,0
060300010903,3,76.66732025146484,1.2969541491517296,5.0,0.6338911584285145,4,2024-05-27 11:00:00+00:00,4,1,0,0,0,0
060300010903,6,120.70874786376953,1.6723488134456463,25.0,0.8296312613585587,7,2021-06-20 05:00:00+00:00,7,2,1,1,0,0
060300010903,24,189.9253692626953,1.8495260739683341,25.0,0.8807224883513427,11,2021-06-20 11:00:00+00:00,11,4,1,1,0,0
060300010903,72,233.3013916015625,1.7876200567552578,25.0,0.8814511496806184,16,2021-06-22 11:00:00+00:00,16,5,2,1,0,0
060300010904,1,46.58226776123047,1.1154335989997208,2.0,0.5187768550798914,1,2015-12-25 17:00:00+00:00,1,0,0,0,0,0
060300010904,3,92.71964263916016,1.5668319232139365,10.0,0.769867997252467,7,2024-05-27 11:00:00+00:00,7,1,1,0,0,0
060300010904,6,136.337890625,1.88427552155986,50.0,0.9412773629027191,10,2022-09-04 18:00:00+00:00,10,4,1,1,1,0
060300010904,24,212.32142639160156,2.067737033038684,50.0,0.9880407989334198,12,2025-04-07 06:00:00+00:00,12,4,1,1,1,0
060300010904,72,256.4739990234375,1.9646917596515265,50.0,0.9739553966042038,17,2021-06-22 11:00:00+00:00,17,5,2,1,1,0
060300010905,1,47.514835357666016,1.1644627015246427,2.0,0.5396176899022816,3,2020-04-13 03:00:00+00:00,3,0,0,0,0,0
060300010905,3,101.11518859863281,1.7429126192400484,25.0,0.8597848189671357,5,2021-10-07 04:00:00+00:00,5,1,1,1,0,0
060300010905,6,141.02444458007812,1.98154220114938,50.0,0.9961995750738235,9,2021-10-07 04:00:00+00:00,9,3,2,1,1,0
060300010905,24,226.4186553955078,2.2356640965576475,100.0,1.0751240398321142,15,2021-10-07 08:00:00+00:00,15,4,2,1,1,1
060300010905,72,261.5090637207031,2.027760633326021,100.0,1.023123973878204,16,2021-10-07 08:00:00+00:00,16,5,2,1,1,1
060300010906,1,44.15397262573242,1.0746123044607858,2.0,0.4967188043787168,1,2015-12-25 17:00:00+00:00,1,0,0,0,0,0
060300010906,3,102.9078140258789,1.7622949132509198,25.0,0.86537486955056,5,2022-09-04 16:00:00+00:00,5,2,1,1,0,0
060300010906,6,147.0472869873047,2.054899780749416,100.0,1.0289959763844019,10,2022-09-04 19:00:00+00:00,10,3,1,1,1,1
060300010906,24,231.8617401123047,2.282665785808756,100.0,1.0960057534856478,12,2021-10-07 08:00:00+00:00,12,5,1,1,1,1
060300010906,72,264.8552551269531,2.048767330588882,100.0,1.0282988893876794,18,2021-10-07 08:00:00+00:00,18,5,2,1,1,1
060300020101,1,44.80086898803711,1.1048571932701663,2.0,0.49987240595604215,1,2014-08-18 13:00:00+00:00,1,0,0,0,0,0
060300020101,3,116.90863037109375,2.0679492766343994,50.0,0.9842618844460852,7,2014-08-18 14:00:00+00:00,7,3,1,1,1,0
060300020101,6,132.73631286621094,1.9139706102722815,50.0,0.9384602594445448,12,2020-04-13 03:00:00+00:00,12,5,3,1,1,0
060300020101,24,199.70970153808594,1.9415426511121323,50.0,0.932935960007991,15,2015-12-26 10:00:00+00:00,15,4,2,1,1,0
060300020101,72,261.1746520996094,1.9665370919549268,50.0,0.979184907836021,20,2021-09-21 00:00:00+00:00,20,7,2,1,1,0
060300020102,3,74.68868255615234,1.3019941996520195,5.0,0.6245579142213176,6,2015-12-25 17:00:00+00:00,6,2,0,0,0,0
060300020102,6,107.6961898803711,1.532360602121289,10.0,0.7538626011253874,11,2025-08-13 16:00:00+00:00,11,3,1,0,0,0
060300020102,24,177.99667358398438,1.7239555256003978,25.0,0.8336597099882544,15,2021-09-19 20:00:00+00:00,15,4,1,1,0,0
060300020102,72,253.2776641845703,1.9065227707276455,50.0,0.9632927098161632,22,2021-09-21 00:00:00+00:00,22,10,4,1,1,0
060300020103,3,99.42945098876953,1.7569883414931473,25.0,0.8437837880330349,5,2014-08-18 14:00:00+00:00,5,2,1,1,0,0
060300020103,6,112.28289031982422,1.6188974611197915,10.0,0.798566751166058,10,2025-08-13 17:00:00+00:00,10,4,2,0,0,0
060300020103,24,184.80490112304688,1.7939880568647242,25.0,0.8655619053993243,16,2021-09-19 21:00:00+00:00,16,5,1,1,0,0
060300020103,72,256.5235595703125,1.9316200827132406,50.0,0.9705726688629771,20,2021-09-21 00:00:00+00:00,20,9,2,1,1,0
060300020104,1,45.38482666015625,1.0885445704256957,2.0,0.4985801574760254,1,2003-05-06 14:00:00+00:00,1,0,0,0,0,0
060300020104,3,75.41429138183594,1.290570989442924,5.0,0.6252244115114505,5,2013-07-11 04:00:00+00:00,5,2,0,0,0,0
060300020104,6,110.90603637695312,1.5550379247185584,10.0,0.767715777681135,8,2021-09-19 15:00:00+00:00,8,3,1,0,0,0
060300020104,24,181.61361694335938,1.7398524066110885,25.0,0.8388063909216874,14,2021-09-19 21:00:00+00:00,14,4,1,1,0,0
060300020104,72,256.6895751953125,1.9131162928874523,50.0,0.9714450226397477,22,2021-09-21 00:00:00+00:00,22,12,3,1,1,0
060300020105,1,50.57267761230469,1.2094180113081654,2.0,0.5581010708682322,2,2003-05-06 14:00:00+00:00,2,0,0,0,0,0
060300020105,3,74.44027709960938,1.271190489795796,5.0,0.6201225245482466,6,2012-01-23 11:00:00+00:00,6,2,0,0,0,0
060300020105,6,109.92404174804688,1.5432675256405195,10.0,0.7636338068978458,9,2021-09-19 14:00:00+00:00,9,3,1,0,0,0
060300020105,24,183.98556518554688,1.77162793533925,25.0,0.8507020458225629,15,2021-09-19 21:00:00+00:00,15,5,1,1,0,0
060300020105,72,254.99940490722656,1.91830991382525,50.0,0.9751251121009494,19,2021-09-21 00:00:00+00:00,19,11,3,1,1,0
060300020106,1,57.890777587890625,1.392033110385691,5.0,0.6446030046145462,1,2002-11-06 06:00:00+00:00,1,1,0,0,0,0
060300020106,3,84.23262023925781,1.455585846482502,10.0,0.7130094366539125,9,2013-09-21 13:00:00+00:00,9,3,1,0,0,0
060300020106,6,100.30011749267578,1.4197616011436485,10.0,0.7099396988402136,17,2022-02-23 10:00:00+00:00,17,6,1,0,0,0
060300020106,24,177.75775146484375,1.6992602593416817,25.0,0.8184816078654873,19,2021-09-19 22:00:00+00:00,19,6,3,1,0,0
060300020106,72,236.37353515625,1.753946202508732,25.0,0.8851120485173593,20,2021-09-21 00:00:00+00:00,20,10,4,1,0,0
060300020107,1,51.20103454589844,1.2293091664573244,5.0,0.5708598503334016,3,2025-08-13 15:00:00+00:00,3,1,0,0,0,0
060300020107,3,78.83440399169922,1.3488978851318465,5.0,0.6641366876860695,8,2021-03-18 04:00:00+00:00,8,3,0,0,0,0
060300020107,6,97.48319244384766,1.370037763655309,5.0,0.6858035817954876,11,2021-09-19 14:00:00+00:00,11,8,0,0,0,0
060300020107,24,170.9841766357422,1.6528750211556322,10.0,0.7970980827154553,18,2021-09-19 22:00:00+00:00,18,6,3,0,0,0
060300020107,72,239.8918914794922,1.8120336616196246,50.0,0.9212399550396803,22,2021-09-21 00:00:00+00:00,22,11,4,1,1,0
060300020201,1,50.8878059387207,1.2050698446509098,2.0,0.5634056217761932,3,2005-06-21 00:00:00+00:00,3,0,0,0,0,0
060300020201,3,70.84629821777344,1.1880803226032381,2.0,0.5882758609794937,7,2021-09-19 14:00:00+00:00,7,0,0,0,0,0
060300020201,6,103.92097473144531,1.437806183416554,10.0,0.7182590427162847,10,2021-09-19 14:00:00+00:00,10,4,2,0,0,0
060300020201,24,177.47715759277344,1.7187579758333345,25.0,0.8233267389578278,16,2021-09-19 22:00:00+00:00,16,7,1,1,0,0
060300020201,72,239.1509246826172,1.8258895065847576,50.0,0.9310617611747788,24,2021-09-21 00:00:00+00:00,24,10,3,1,1,0
060300020202,1,47.353694915771484,1.1525970235127232,2.0,0.5405531834201783,2,2025-05-21 02:00:00+00:00,2,0,0,0,0,0
060300020202,3,75.53955078125,1.2967759869438027,5.0,0.6474838205750373,7,2025-05-21 03:00:00+00:00,7,2,0,0,0,0
060300020202,6,106.95745086669922,1.5014229015761207,10.0,0.7608261779552973,8,2020-04-13 04:00:00+00:00,8,4,2,0,0,0
060300020202,24,178.64620971679688,1.757807177927931,25.0,0.8471275856593098,13,2020-04-13 07:00:00+00:00,13,3,3,1,0,0
060300020202,72,209.30990600585938,1.6190972933630141,25.0,0.8228747982460837,16,2021-09-21 12:00:00+00:00,16,7,2,1,0,0
060300020203,1,47.118343353271484,1.1270905694738897,2.0,0.5306243140494207,1,2002-11-06 06:00:00+00:00,1,0,0,0,0,0
060300020203,3,83.94033813476562,1.4130334457867826,10.0,0.7075029049663503,8,2021-09-19 14:00:00+00:00,8,2,1,0,0,0
060300020203,6,102.28160095214844,1.4140000314971042,10.0,0.7146411839938441,11,2021-09-19 14:00:00+00:00,11,5,1,0,0,0
060300020203,24,157.03195190429688,1.5359638997032679,10.0,0.73770446888582,19,2021-10-07 07:00:00+00:00,19,7,3,0,0,0
060300020203,72,193.441650390625,1.4959390859794655,10.0,0.7636877713607758,21,2021-09-21 11:00:00+00:00,21,9,3,0,0,0
060300020204,1,41.76555633544922,1.0265651308059682,2.0,0.4771055425376584,2,2015-12-25 16:00:00+00:00,2,0,0,0,0,0
060300020204,3,78.74187469482422,1.3539753853545822,5.0,0.6712114183332888,4,2021-10-07 04:00:00+00:00,4,2,0,0,0,0
060300020204,6,132.9896240234375,1.8597937173640862,50.0,0.9370823235418718,6,2021-10-07 03:00:00+00:00,6,4,2,2,1,0
060300020204,24,191.64056396484375,1.8881719540495847,50.0,0.9074435691448755,13,2021-10-07 07:00:00+00:00,13,4,2,2,1,0
060300020204,72,221.19398498535156,1.7150921039656086,25.0,0.8688727954780764,18,2021-10-07 08:00:00+00:00,18,6,3,1,0,0
060300020301,3,80.71582794189453,1.4343273194264663,10.0,0.6490625571033274,5,2015-12-25 16:00:00+00:00,5,1,1,0,0,0
060300020301,6,106.75208282470703,1.550943598248582,10.0,0.7155221650125592,7,2015-12-25 19:00:00+00:00,7,2,2,0,0,0
060300020301,24,170.629150390625,1.7158411696985358,25.0,0.8088417810544533,17,2021-09-19 21:00:00+00:00,17,4,2,1,0,0
060300020301,72,234.51901245117188,1.8416158773935514,50.0,0.9171060415034415,17,2021-09-21 08:00:00+00:00,17,10,5,4,1,0
060300020302,3,67.84000396728516,1.1987835817455912,2.0,0.5400863565131703,6,2015-12-25 16:00:00+00:00,6,0,0,0,0,0
060300020302,6,95.22955322265625,1.3752595790080555,5.0,0.6307240901529496,12,2021-09-19 21:00:00+00:00,12,2,0,0,0,0
060300020302,24,162.40426635742188,1.6304156596736947,10.0,0.7645259421793356,18,2021-09-19 21:00:00+00:00,18,6,2,0,0,0
060300020302,72,224.60438537597656,1.7637362687552751,25.0,0.8761834742309554,17,2021-09-21 09:00:00+00:00,17,10,5,3,0,0
060300020303,1,44.50677490234375,1.099447751592305,2.0,0.4924559488440456,2,2015-12-25 15:00:00+00:00,2,0,0,0,0,0
060300020303,3,70.6681137084961,1.2424225953705732,5.0,0.5799909140318967,6,2015-12-25 16:00:00+00:00,6,1,0,0,0,0
060300020303,6,102.46548461914062,1.4735645612018375,10.0,0.7020533773489991,9,2015-12-25 17:00:00+00:00,9,2,2,0,0,0
060300020303,24,176.0117645263672,1.745031557738278,25.0,0.8320258079507911,13,2021-09-19 21:00:00+00:00,13,3,1,1,0,0
060300020303,72,240.904541015625,1.863811782972188,50.0,0.9349277044017664,17,2021-09-21 00:00:00+00:00,17,9,5,1,1,0
060300020304,3,65.92462921142578,1.1555612853433992,2.0,0.5224045640942695,5,2015-12-25 16:00:00+00:00,5,0,0,0,0,0
060300020304,6,99.9505844116211,1.4314431140031627,10.0,0.6577336143844073,12,2021-09-19 21:00:00+00:00,12,3,1,0,0,0
060300020304,24,174.79855346679688,1.7469946309609639,25.0,0.8171569207723821,14,2021-09-19 22:00:00+00:00,14,5,2,1,0,0
060300020304,72,234.60630798339844,1.8360617660366065,50.0,0.9111903675398495,16,2021-09-21 09:00:00+00:00,16,9,5,2,1,0
060300020305,1,50.38332748413086,1.238430592630146,2.0,0.5528549168493793,2,2009-07-13 05:00:00+00:00,2,0,0,0,0,0
060300020305,3,70.32852935791016,1.2155183304491137,2.0,0.5614484769242075,9,2021-09-19 20:00:00+00:00,9,0,0,0,0,0
060300020305,6,110.1076889038086,1.555326435536409,10.0,0.7282552433297721,12,2021-09-19 21:00:00+00:00,12,3,1,0,0,0
060300020305,24,176.96011352539062,1.7544819654805082,25.0,0.824464331094631,15,2021-09-19 22:00:00+00:00,15,4,2,1,0,0
060300020305,72,234.63095092773438,1.8264101266818882,50.0,0.9118141328780953,18,2021-09-21 09:00:00+00:00,18,8,4,2,1,0
060300020306,1,43.239013671875,1.0647537391204633,2.0,0.47660033171536953,1,2013-12-22 07:00:00+00:00,1,0,0,0,0,0
060300020306,3,65.75682067871094,1.1423085813483171,2.0,0.5294984181209746,6,2017-08-10 12:00:00+00:00,6,0,0,0,0,0
060300020306,6,106.00019836425781,1.5055822504237706,10.0,0.7083314007337315,12,2021-09-19 21:00:00+00:00,12,2,1,0,0,0
060300020306,24,173.95230102539062,1.7279653516088052,25.0,0.8152608084984538,13,2021-09-19 21:00:00+00:00,13,4,2,1,0,0
060300020306,72,233.9435272216797,1.8235636571028815,50.0,0.9119569547323101,16,2021-09-21 00:00:00+00:00,16,8,5,2,1,0
060300020307,1,45.416343688964844,1.1202203325743119,2.0,0.5014998464111485,1,2013-12-22 07:00:00+00:00,1,0,0,0,0,0
060300020307,3,64.90060424804688,1.1328765093285966,2.0,0.525797934951646,6,2015-12-25 16:00:00+00:00,6,0,0,0,0,0
060300020307,6,100.68194580078125,1.437826064044397,10.0,0.6782384599580454,9,2019-12-01 06:00:00+00:00,9,3,1,0,0,0
060300020307,24,174.37277221679688,1.7344309182337252,25.0,0.8201666389926887,12,2021-09-19 21:00:00+00:00,12,4,1,1,0,0
060300020307,72,235.79554748535156,1.8372851904267933,50.0,0.9189055124619457,15,2021-09-21 00:00:00+00:00,15,7,5,1,1,0
060300020401,1,41.51642990112305,1.0074820853452133,2.0,0.4600001683209971,1,1999-05-06 04:00:00+00:00,1,0,0,0,0,0
060300020401,3,78.27529907226562,1.3478898216572808,5.0,0.6468445787226363,5,2012-01-23 10:00:00+00:00,5,1,0,0,0,0
060300020401,6,111.9931869506836,1.581234496520327,10.0,0.7706722079680146,8,2020-04-13 03:00:00+00:00,8,1,1,0,0,0
060300020401,24,176.50270080566406,1.728581498436837,25.0,0.8251576308882235,11,2021-03-18 09:00:00+00:00,11,3,1,1,0,0
060300020401,72,241.15121459960938,1.849371014034113,50.0,0.9328459978314056,17,2021-09-21 00:00:00+00:00,17,8,3,1,1,0
060300020402,1,49.41905975341797,1.1933167820700137,2.0,0.5546264925182434,3,2005-06-21 00:00:00+00:00,3,0,0,0,0,0
060300020402,3,81.59149169921875,1.3874750782443273,10.0,0.6816909384121527,8,2012-01-23 10:00:00+00:00,8,1,1,0,0,0
060300020402,6,111.0669174194336,1.5478343379210566,10.0,0.768135542652956,11,2021-09-19 14:00:00+00:00,11,2,1,0,0,0
060300020402,24,164.07342529296875,1.6093054606612727,10.0,0.7686766365714356,14,2021-09-19 14:00:00+00:00,14,5,1,0,0,0
060300020402,72,214.57205200195312,1.660744183682881,25.0,0.8435215157780852,19,2021-09-21 00:00:00+00:00,19,8,1,1,0,0
060300020403,1,46.74629592895508,1.141452135575796,2.0,0.523505858235495,1,2003-05-06 14:00:00+00:00,1,0,0,0,0,0
060300020403,3,78.48523712158203,1.3476318652201942,5.0,0.648637707546023,8,2015-12-25 17:00:00+00:00,8,1,0,0,0,0
060300020403,6,114.00414276123047,1.5998253158005182,10.0,0.7794488263936412,12,2020-04-13 03:00:00+00:00,12,1,1,0,0,0
060300020403,24,166.621337890625,1.6436373906870319,10.0,0.7819891978435237,12,2021-09-19 22:00:00+00:00,12,4,1,0,0,0
060300020403,72,217.31805419921875,1.6873289765858281,25.0,0.85228670204626,18,2021-09-21 00:00:00+00:00,18,8,2,1,0,0
060300020404,1,49.45083999633789,1.212596024851182,2.0,0.5618930943003323,1,2013-07-11 04:00:00+00:00,1,0,0,0,0,0
060300020404,3,80.10480499267578,1.3741338079449608,5.0,0.6740485317680985,8,2021-03-18 03:00:00+00:00,8,2,0,0,0,0
060300020404,6,108.70413208007812,1.518732992574942,10.0,0.7537036384220508,16,2021-10-07 03:00:00+00:00,16,4,1,0,0,0
060300020404,24,159.25009155273438,1.5691228710742975,10.0,0.7499534864402702,16,2021-09-19 14:00:00+00:00,16,5,1,0,0,0
060300020404,72,198.87875366210938,1.5451393461859608,10.0,0.7848580228462445,20,2021-09-21 11:00:00+00:00,20,7,2,0,0,0
060300020405,3,70.98074340820312,1.2188378117205043,5.0,0.6009396579163442,9,2021-10-07 00:00:00+00:00,9,1,0,0,0,0
060300020405,6,121.9327392578125,1.7019550839096538,25.0,0.8510168040930903,14,2021-10-07 03:00:00+00:00,14,6,1,1,0,0
060300020405,24,149.9908905029297,1.477205235332746,10.0,0.7076764625757332,15,2021-10-07 04:00:00+00:00,15,4,1,0,0,0
060300020405,72,173.6232452392578,1.346627361372425,5.0,0.6833728124574444,17,2021-10-07 18:00:00+00:00,17,7,0,0,0,0
060300020501,1,41.7467041015625,1.0195513618431937,2.0,0.458048664682588,1,2023-07-21 10:00:00+00:00,1,0,0,0,0,0
060300020501,3,82.22958374023438,1.4065196499015469,5.0,0.6565763829102642,9,2023-07-21 10:00:00+00:00,9,3,0,0,0,0
060300020501,6,111.38487243652344,1.5570406353624655,10.0,0.7353644559197333,13,2023-07-21 12:00:00+00:00,13,5,4,0,0,0
060300020501,24,181.9796905517578,1.7956328357025684,25.0,0.8438045988311333,16,2023-07-21 13:00:00+00:00,16,6,2,1,0,0
