catalog_event_id,huc12,primary_peak_time_utc,storm_type,storm_name,month,month_name,season
AL-RF-20151118-0340,031502010804,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502010805,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030201,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030202,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030203,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030204,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030205,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030401,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030402,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031502030403,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601010504,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601010601,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090102,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090103,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090105,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090106,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090108,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090308,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601090309,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601110101,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,031601110404,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300010802,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300010803,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020301,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020302,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020304,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020305,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020306,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020501,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020504,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020505,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020702,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020703,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020803,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020905,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300020906,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300021005,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300021202,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300021204,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300040303,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300040401,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300040404,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151118-0340,060300051203,2015-11-18 21:00:00+00:00,Convective,,11,Nov,Fall
AL-RF-20151202-0341,031501050501,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050502,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050604,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050701,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050703,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050802,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050804,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050805,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050806,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,031501050807,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060200011204,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010201,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010204,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010302,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010303,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010304,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010305,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010306,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010701,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300010801,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020101,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020102,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020103,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020104,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020105,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020106,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020107,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020201,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020301,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020302,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020303,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300020401,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151202-0341,060300030601,2015-12-02 09:00:00+00:00,Unclassified,,12,Dec,Winter
AL-RF-20151222-0342,031300030903,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031300030905,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031300031205,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031300031302,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020101,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020102,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020103,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020104,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020201,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020202,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020301,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020302,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020303,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403020401,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030202,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030204,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030305,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030401,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030404,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030405,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030406,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031403030601,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031501100602,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031501100701,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031501100702,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031501100703,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031501100801,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031501100802,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031502010301,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031502010302,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151222-0342,031502010303,2015-12-22 08:00:00+00:00,Convective,,12,Dec,Winter
AL-RF-20151225-0343,031300020805,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020806,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020808,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020901,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020902,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020903,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020907,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300020908,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021104,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021105,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021106,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021107,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021108,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021109,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021302,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300021306,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030304,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030305,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030306,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030401,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030402,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030403,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030501,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030502,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030503,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030504,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030505,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030602,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030605,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030606,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030801,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030802,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030803,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030804,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030903,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030904,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300030905,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031001,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031002,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031003,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031201,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031202,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031203,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031204,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031205,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031302,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031303,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031304,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031305,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031306,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031307,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031308,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031309,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031310,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031311,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031312,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031313,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300031600,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040104,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040206,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040302,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040303,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040304,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040401,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040403,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040404,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040405,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040501,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040502,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040601,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040605,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300040606,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031300120103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030104,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030201,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030202,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030203,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030302,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030303,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030304,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030305,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401030401,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401040101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401040102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401040103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401040104,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401060101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401060102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401060201,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401060301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401060401,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031401060502,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010104,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010202,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010203,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010302,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010303,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010304,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010401,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010402,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010403,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010404,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010405,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010406,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010701,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010702,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010703,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010801,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010802,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010803,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402010901,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402011101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402011102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402011103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020101,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020102,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020103,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020104,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020201,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020202,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020203,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020204,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020205,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020206,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020207,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020301,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020302,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020303,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
AL-RF-20151225-0343,031402020401,2015-12-25 04:00:00+00:00,Frontal/extratropical candidate,,12,Dec,Winter
